PrepickId	ScheduleId	Deleted	CreatedByUserId	CreatedUtcDateTime	FromWarehouseId	PrepickMachineId	MachineId	TruckId	PrepickMachineDetailId	PendingPlanogramChangeCoilId	CoilId	Need	OriginalNeed	Extra	OriginalExtra	UserExtra	SpreadoutQuantity	InitialInventoryLevel	ExpectedInventoryLevel	ItemId	NewItemId	PackId	Par	Capacity	PriceInCents	RoundTo	RoundingThresholdInPercents	PickThresholdInPercents	Note	
=1982	=2378	=False	[NULL]	=02/06/2014 12:20:53	[NULL]	=2007	=999945	=3	=3	[NULL]	[NULL]	=4	[NULL]	=0	=0	[NULL]	=0	[NULL]	[NULL]	[NULL]	[NULL]	=1127	[NULL]	[NULL]	=912	[NULL]	[NULL]	[NULL]	[NULL]	
=1982	=2378	=False	[NULL]	=02/06/2014 12:20:53	[NULL]	=2007	=999945	=3	=1	[NULL]	[NULL]	=5	[NULL]	=0	=0	[NULL]	=0	[NULL]	[NULL]	[NULL]	[NULL]	=1209	[NULL]	[NULL]	=984	[NULL]	[NULL]	[NULL]	[NULL]	
=1982	=2378	=False	[NULL]	=02/06/2014 12:20:53	[NULL]	=2007	=999945	=3	=2	[NULL]	[NULL]	=3	[NULL]	=0	=0	[NULL]	=0	[NULL]	[NULL]	[NULL]	[NULL]	=1211	[NULL]	[NULL]	=504	[NULL]	[NULL]	[NULL]	[NULL]	
=1983	=2379	=False	[NULL]	=02/06/2014 12:21:42	[NULL]	=2008	=999944	=3	=5	[NULL]	[NULL]	=4	[NULL]	=0	=0	[NULL]	=0	[NULL]	[NULL]	[NULL]	[NULL]	=625	[NULL]	[NULL]	=113	[NULL]	[NULL]	[NULL]	[NULL]	
=1983	=2379	=False	[NULL]	=02/06/2014 12:21:42	[NULL]	=2008	=999944	=3	=4	[NULL]	[NULL]	=3	[NULL]	=0	=0	[NULL]	=0	[NULL]	[NULL]	[NULL]	[NULL]	=872	[NULL]	[NULL]	=1118	[NULL]	[NULL]	[NULL]	[NULL]	
=1983	=2379	=False	[NULL]	=02/06/2014 12:21:42	[NULL]	=2008	=999944	=3	=7	[NULL]	[NULL]	=3	[NULL]	=0	=0	[NULL]	=0	[NULL]	[NULL]	[NULL]	[NULL]	=939	[NULL]	[NULL]	=1008	[NULL]	[NULL]	[NULL]	[NULL]	
=1983	=2379	=False	[NULL]	=02/06/2014 12:21:42	[NULL]	=2008	=999944	=3	=6	[NULL]	[NULL]	=1	[NULL]	=0	=0	[NULL]	=0	[NULL]	[NULL]	[NULL]	[NULL]	=1246	[NULL]	[NULL]	=1476	[NULL]	[NULL]	[NULL]	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2009	=999944	=3	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2010	=999946	=2	=8	[NULL]	=18548	=2	=2	=3	=3	[NULL]	=0	=52	=52	=247	[NULL]	[NULL]	=54	=155	=50	[NULL]	=50	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2010	=999946	=2	=9	[NULL]	=18549	=24	=24	=2	=2	[NULL]	=0	=24	=24	=264	[NULL]	[NULL]	=48	=55	=50	[NULL]	=50	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2010	=999946	=2	=10	[NULL]	=18550	=19	=19	=7	=7	[NULL]	=0	=29	=29	=248	[NULL]	[NULL]	=48	=110	=50	[NULL]	=50	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2010	=999946	=2	=11	[NULL]	=18551	=11	=11	=1	=1	[NULL]	=0	=19	=19	=250	[NULL]	[NULL]	=30	=110	=50	[NULL]	=50	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2010	=999946	=2	=12	[NULL]	=18552	=8	=8	=0	=0	[NULL]	=0	=22	=22	=269	[NULL]	[NULL]	=30	=55	=50	[NULL]	=50	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2010	=999946	=2	=13	[NULL]	=18553	=5	=5	=0	=0	[NULL]	=0	=25	=25	=725	[NULL]	[NULL]	=30	=55	=50	[NULL]	=50	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2010	=999946	=2	=14	[NULL]	=18554	=1	=1	=0	=0	[NULL]	=0	=23	=23	=765	[NULL]	[NULL]	=24	=25	=100	[NULL]	=50	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2010	=999946	=2	=15	[NULL]	=18555	=4	=4	=0	=0	[NULL]	=0	=20	=20	=348	[NULL]	[NULL]	=24	=25	=200	[NULL]	=50	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2011	=999949	=2	=16	[NULL]	=18469	=0	=0	=0	=0	[NULL]	=0	=-1	=0	=572	[NULL]	[NULL]	=0	=60	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2011	=999949	=2	=17	[NULL]	=18470	=0	=0	=0	=0	[NULL]	=0	=-1	=0	=573	[NULL]	[NULL]	=0	=30	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2011	=999949	=2	=18	[NULL]	=18472	=0	=0	=0	=0	[NULL]	=0	=0	=0	=577	[NULL]	[NULL]	=0	=30	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2011	=999949	=2	=19	[NULL]	=18473	=0	=0	=0	=0	[NULL]	=0	=0	=0	=753	[NULL]	[NULL]	=0	=30	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2011	=999949	=2	=20	[NULL]	=18474	=0	=0	=0	=0	[NULL]	=0	=0	=0	=580	[NULL]	[NULL]	=0	=30	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2011	=999949	=2	=21	[NULL]	=18475	=0	=0	=0	=0	[NULL]	=0	=0	=0	=570	[NULL]	[NULL]	=0	=30	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2011	=999949	=2	=22	[NULL]	=18476	=0	=0	=0	=0	[NULL]	=0	=0	=0	=571	[NULL]	[NULL]	=0	=30	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2012	=999950	=2	=23	[NULL]	=18461	=0	=0	=0	=0	[NULL]	=0	=0	=0	=570	[NULL]	[NULL]	=0	=72	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2012	=999950	=2	=24	[NULL]	=18462	=0	=0	=0	=0	[NULL]	=0	=0	=0	=570	[NULL]	[NULL]	=0	=0	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2012	=999950	=2	=25	[NULL]	=18463	=0	=0	=0	=0	[NULL]	=0	=0	=0	=570	[NULL]	[NULL]	=0	=0	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2012	=999950	=2	=26	[NULL]	=18464	=0	=0	=0	=0	[NULL]	=0	=0	=0	=571	[NULL]	[NULL]	=0	=24	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2012	=999950	=2	=27	[NULL]	=18465	=0	=0	=0	=0	[NULL]	=0	=2	=2	=718	[NULL]	[NULL]	=0	=48	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2012	=999950	=2	=28	[NULL]	=18466	=0	=0	=0	=0	[NULL]	=0	=0	=0	=715	[NULL]	[NULL]	=0	=48	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2012	=999950	=2	=29	[NULL]	=18467	=0	=0	=0	=0	[NULL]	=0	=1	=1	=714	[NULL]	[NULL]	=0	=48	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2012	=999950	=2	=30	[NULL]	=18468	=0	=0	=0	=0	[NULL]	=0	=0	=0	=918	[NULL]	[NULL]	=0	=48	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2013	=999958	=3	=31	[NULL]	=16762	=36	=36	=0	=0	[NULL]	=0	=16	=0	=572	[NULL]	[NULL]	=36	=72	=150	[NULL]	=0	=30	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2013	=999958	=3	=32	[NULL]	=16763	=24	=24	=0	=0	[NULL]	=0	=10	=0	=572	[NULL]	[NULL]	=24	=36	=150	[NULL]	=0	=30	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2013	=999958	=3	=33	[NULL]	=16764	=0	=0	=0	=0	[NULL]	=0	=24	=22	=573	[NULL]	[NULL]	=12	=36	=150	[NULL]	=0	=30	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2013	=999958	=3	=34	[NULL]	=16765	=0	=0	=0	=0	[NULL]	=0	=27	=26	=574	[NULL]	[NULL]	=24	=36	=150	[NULL]	=0	=30	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2013	=999958	=3	=35	[NULL]	=16766	=8	=8	=0	=0	[NULL]	=0	=31	=16	=577	[NULL]	[NULL]	=24	=36	=150	[NULL]	=0	=30	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2013	=999958	=3	=36	[NULL]	=16767	=0	=6	=0	=0	[NULL]	=0	=22	=18	=969	[NULL]	[NULL]	=24	=36	=175	[NULL]	=0	=30	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2013	=999958	=3	=37	[NULL]	=16768	=15	=15	=0	=0	[NULL]	=0	=15	=9	=856	[NULL]	[NULL]	=24	=36	=225	[NULL]	=0	=31	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2013	=999958	=3	=38	[NULL]	=16769	=0	=4	=0	=0	[NULL]	=0	=25	=20	=918	[NULL]	[NULL]	=24	=36	=150	[NULL]	=0	=30	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2013	=999958	=3	=39	[NULL]	=16770	=0	=5	=0	=0	[NULL]	=0	=27	=19	=578	[NULL]	[NULL]	=24	=36	=150	[NULL]	=0	=30	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2014	=999959	=3	=40	[NULL]	=16771	=19	=19	=0	=0	[NULL]	=0	=5	=5	=572	[NULL]	[NULL]	=24	=72	=150	[NULL]	=0	=30	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2014	=999959	=3	=41	[NULL]	=16772	=13	=13	=0	=0	[NULL]	=0	=11	=11	=572	[NULL]	[NULL]	=24	=36	=150	[NULL]	=0	=30	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2014	=999959	=3	=42	[NULL]	=16773	=6	=6	=0	=0	[NULL]	=0	=7	=7	=976	[NULL]	[NULL]	=13	=36	=150	[NULL]	=0	=30	[NULL]	
=1984	=2387	=False	=2678	=12/12/2013 11:26:00	=1	=2014	=999959	=3	=43	[NULL]	=16774	=0	=0	=0	=0	[NULL]	=0	=24	=24	=580	[NULL]	[NULL]	=12	=36	=150	[NULL]	=0	=30	[NULL]	
