PrepickId	ScheduleId	Deleted	CreatedByUserId	CreatedUtcDateTime	FromWarehouseId	PrepickMachineId	MachineId	TruckId	PrepickMachineDetailId	PendingPlanogramChangeCoilId	CoilId	Need	OriginalNeed	Extra	OriginalExtra	UserExtra	SpreadoutQuantity	InitialInventoryLevel	ExpectedInventoryLevel	ItemId	NewItemId	PackId	Par	Capacity	PriceInCents	RoundTo	RoundingThresholdInPercents	PickThresholdInPercents	Note	
=1982	=2378	=False	[NULL]	=02/06/2014 12:20:53	[NULL]	=2007	=999945	=3	=3	[NULL]	[NULL]	=4	[NULL]	=0	=0	[NULL]	=0	[NULL]	[NULL]	[NULL]	[NULL]	=1127	[NULL]	[NULL]	=912	[NULL]	[NULL]	[NULL]	[NULL]	
=1982	=2378	=False	[NULL]	=02/06/2014 12:20:53	[NULL]	=2007	=999945	=3	=1	[NULL]	[NULL]	=5	[NULL]	=0	=0	[NULL]	=0	[NULL]	[NULL]	[NULL]	[NULL]	=1209	[NULL]	[NULL]	=984	[NULL]	[NULL]	[NULL]	[NULL]	
=1982	=2378	=False	[NULL]	=02/06/2014 12:20:53	[NULL]	=2007	=999945	=3	=2	[NULL]	[NULL]	=3	[NULL]	=0	=0	[NULL]	=0	[NULL]	[NULL]	[NULL]	[NULL]	=1211	[NULL]	[NULL]	=504	[NULL]	[NULL]	[NULL]	[NULL]	
=1983	=2379	=False	[NULL]	=02/06/2014 12:21:42	[NULL]	=2008	=999944	=3	=5	[NULL]	[NULL]	=4	[NULL]	=0	=0	[NULL]	=0	[NULL]	[NULL]	[NULL]	[NULL]	=625	[NULL]	[NULL]	=113	[NULL]	[NULL]	[NULL]	[NULL]	
=1983	=2379	=False	[NULL]	=02/06/2014 12:21:42	[NULL]	=2008	=999944	=3	=4	[NULL]	[NULL]	=3	[NULL]	=0	=0	[NULL]	=0	[NULL]	[NULL]	[NULL]	[NULL]	=872	[NULL]	[NULL]	=1118	[NULL]	[NULL]	[NULL]	[NULL]	
=1983	=2379	=False	[NULL]	=02/06/2014 12:21:42	[NULL]	=2008	=999944	=3	=7	[NULL]	[NULL]	=3	[NULL]	=0	=0	[NULL]	=0	[NULL]	[NULL]	[NULL]	[NULL]	=939	[NULL]	[NULL]	=1008	[NULL]	[NULL]	[NULL]	[NULL]	
=1983	=2379	=False	[NULL]	=02/06/2014 12:21:42	[NULL]	=2008	=999944	=3	=6	[NULL]	[NULL]	=1	[NULL]	=0	=0	[NULL]	=0	[NULL]	[NULL]	[NULL]	[NULL]	=1246	[NULL]	[NULL]	=1476	[NULL]	[NULL]	[NULL]	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2011	=999950	=4	=23	[NULL]	=18461	=0	=0	=0	=0	[NULL]	=0	=0	=0	=570	[NULL]	[NULL]	=0	=72	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2011	=999950	=4	=24	[NULL]	=18462	=0	=0	=0	=0	[NULL]	=0	=0	=0	=570	[NULL]	[NULL]	=0	=0	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2011	=999950	=4	=25	[NULL]	=18463	=0	=0	=0	=0	[NULL]	=0	=0	=0	=570	[NULL]	[NULL]	=0	=0	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2011	=999950	=4	=26	[NULL]	=18464	=0	=0	=0	=0	[NULL]	=0	=0	=0	=571	[NULL]	[NULL]	=0	=24	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2011	=999950	=4	=27	[NULL]	=18465	=0	=0	=0	=0	[NULL]	=0	=2	=2	=718	[NULL]	[NULL]	=0	=48	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2011	=999950	=4	=28	[NULL]	=18466	=0	=0	=0	=0	[NULL]	=0	=0	=0	=715	[NULL]	[NULL]	=0	=48	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2011	=999950	=4	=29	[NULL]	=18467	=0	=0	=0	=0	[NULL]	=0	=1	=1	=714	[NULL]	[NULL]	=0	=48	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2011	=999950	=4	=30	[NULL]	=18468	=0	=0	=0	=0	[NULL]	=0	=0	=0	=918	[NULL]	[NULL]	=0	=48	=125	[NULL]	=0	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2012	=999954	=4	=31	[NULL]	=17653	=4	=4	=0	=0	[NULL]	=0	=8	=8	=248	[NULL]	[NULL]	=12	=103	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2012	=999954	=4	=32	[NULL]	=17654	=6	=6	=1	=1	[NULL]	=0	=25	=25	=264	[NULL]	[NULL]	=31	=54	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2012	=999954	=4	=33	[NULL]	=17655	=1	=1	=0	=0	[NULL]	=0	=18	=18	=256	[NULL]	[NULL]	=19	=54	=1	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2012	=999954	=4	=34	[NULL]	=17656	=2	=2	=1	=1	[NULL]	=0	=40	=40	=253	[NULL]	[NULL]	=42	=54	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2012	=999954	=4	=35	[NULL]	=17657	=2	=2	=0	=0	[NULL]	=0	=16	=16	=272	[NULL]	[NULL]	=18	=54	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2012	=999954	=4	=36	[NULL]	=17658	=3	=3	=0	=0	[NULL]	=0	=9	=9	=269	[NULL]	[NULL]	=12	=54	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2012	=999954	=4	=37	[NULL]	=17659	=6	=6	=5	=5	[NULL]	=0	=82	=82	=593	[NULL]	[NULL]	=88	=102	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2012	=999954	=4	=39	[NULL]	=17661	=0	=0	=0	=0	[NULL]	=0	=0	=0	=593	[NULL]	[NULL]	=0	=0	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2013	=999955	=4	=40	[NULL]	=17644	=45	=45	=35	=35	[NULL]	=0	=99	=99	=430	[NULL]	[NULL]	=144	=186	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2013	=999955	=4	=41	[NULL]	=17645	=0	=0	=0	=0	[NULL]	=0	=0	=0	=430	[NULL]	[NULL]	=0	=0	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2013	=999955	=4	=42	[NULL]	=17646	=0	=0	=0	=0	[NULL]	=0	=0	=0	=430	[NULL]	[NULL]	=0	=0	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2013	=999955	=4	=43	[NULL]	=17647	=0	=0	=0	=0	[NULL]	=0	=0	=0	=430	[NULL]	[NULL]	=0	=0	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2013	=999955	=4	=44	[NULL]	=17648	=15	=15	=3	=3	[NULL]	=0	=27	=27	=248	[NULL]	[NULL]	=42	=54	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2013	=999955	=4	=45	[NULL]	=17649	=16	=16	=2	=2	[NULL]	=0	=26	=26	=247	[NULL]	[NULL]	=42	=54	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2013	=999955	=4	=46	[NULL]	=17650	=10	=10	=0	=0	[NULL]	=0	=26	=26	=260	[NULL]	[NULL]	=36	=54	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2013	=999955	=4	=47	[NULL]	=17651	=11	=11	=3	=3	[NULL]	=0	=31	=31	=264	[NULL]	[NULL]	=42	=54	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2013	=999955	=4	=48	[NULL]	=17652	=6	=6	=0	=0	[NULL]	=0	=30	=30	=269	[NULL]	[NULL]	=36	=54	=0	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2014	=999956	=4	=49	[NULL]	=17636	=1	=1	=0	=0	[NULL]	=0	=35	=35	=247	[NULL]	[NULL]	=36	=120	=25	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2014	=999956	=4	=50	[NULL]	=17637	=7	=7	=0	=0	[NULL]	=0	=23	=23	=248	[NULL]	[NULL]	=30	=120	=25	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2014	=999956	=4	=51	[NULL]	=17638	=12	=12	=0	=0	[NULL]	=0	=24	=24	=725	[NULL]	[NULL]	=36	=120	=25	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2014	=999956	=4	=52	[NULL]	=17639	=7	=7	=0	=0	[NULL]	=0	=17	=17	=739	[NULL]	[NULL]	=24	=120	=25	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2014	=999956	=4	=53	[NULL]	=17640	=6	=6	=0	=0	[NULL]	=0	=18	=18	=842	[NULL]	[NULL]	=24	=60	=25	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2014	=999956	=4	=54	[NULL]	=17641	=0	=0	=0	=0	[NULL]	=0	=24	=24	=713	[NULL]	[NULL]	=24	=60	=25	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2014	=999956	=4	=55	[NULL]	=17642	=3	=3	=0	=0	[NULL]	=0	=15	=15	=707	[NULL]	[NULL]	=18	=28	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2014	=999956	=4	=56	[NULL]	=17643	=0	=0	=0	=0	[NULL]	=0	=42	=42	=988	[NULL]	[NULL]	=42	=60	=25	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2015	=999961	=4	=57	[NULL]	=16917	=6	=6	=1	=1	[NULL]	=0	=36	=36	=247	[NULL]	[NULL]	=42	=110	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2015	=999961	=4	=58	[NULL]	=16918	=3	=3	=0	=0	[NULL]	=0	=12	=12	=264	[NULL]	[NULL]	=15	=110	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2015	=999961	=4	=59	[NULL]	=16919	=8	=8	=0	=0	[NULL]	=0	=16	=16	=248	[NULL]	[NULL]	=24	=110	=75	[NULL]	=50	=0	[NULL]	
=1984	=2387	=True	=2678	=12/12/2013 11:26:00	=1	=2015	=999961	=4	=60	[NULL]	=16920	=2	=2	=0	=0	[NULL]	=0	=28	=28	=739	[NULL]	[NULL]	=30	=110	=75	[NULL]	=50	=0	[NULL]	
